"","sample.id","band","band2","long","lat","country","location","pop2","pop3","gps","zone","sort.column.snps","sex","tarsus.mean","rwl.mean","bill.length.mean","bill.depth.mean","bill.width.mean","tail.mean","weight","c2.pointedness","c3.convexity","b.total.bright","b.avg.bright","b.hue","b.chrom","r.total.bright","r.avg.bright","r.hue","r.chrom","t.total.bright","t.avg.bright","t.hue","t.chrom","v.total.bright","v.avg.bright","v.hue","v.chrom","carbon.ratio","mate.id"
"653","1703","1703","1703",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",653,"m",10.36666667,122,5.533333333,2.633333333,4.666666667,106,15.61,0.265935164,0.749185842,105745.532,52.95219429,568.18,0.34736352,118286.0323,59.23186396,605.7933333,0.318586215,19842.59273,9.936200668,685.1233333,0.529686058,71956.03967,36.03206794,628.4133333,0.393460765,-22.4301,NA
"654","1704","1704","1704",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",654,"m",11.21666667,127.3333333,5.75,2.683333333,4.966666667,105.5833333,19.47,0.330940665,0.523710236,102328.0197,51.24087114,660.02,0.344292063,119394.6163,59.78698865,660.4,0.334714046,20618.60867,10.32479152,660.0866667,0.506676593,70919.454,35.51299649,660.02,0.373476086,-18.3055,NA
"655","1705","1705","1705",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",655,"m",11.16666667,125.6666667,5.433333333,2.616666667,4.2,124.3333333,17.09,0.284576918,0.657367291,92199.39603,46.16895144,666.7266667,0.331904496,124102.1257,62.14427925,624.4666667,0.340432319,26526.7649,13.28330741,658.7466667,0.513527718,116382.238,58.27853681,629.4833333,0.328225006,-19.7341,"1706"
"656","1706","1706","1706",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",656,"f",10.8,122.1666667,5.3,2.7,4.3,88.08333333,20.39,0.305225007,0.665506502,100403.835,50.2773335,553.18,0.326482557,122481.5747,61.33278651,572.18,0.330878892,21695.6819,10.86413716,670.41,0.510738386,100828.7687,50.49011951,604.4566667,0.354101276,-15.0513,"1705"
"657","1707","1707","1707",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",657,"f",10.73333333,123.3333333,5.9,2.666666667,4.9,95.83333333,18.32,0.271243388,0.651958481,70085.98293,35.09563492,660.02,0.331559417,81000.10733,40.56089501,577.82,0.359060895,27864.72717,13.95329352,650.4266667,0.492695536,80966.45567,40.5440439,553.18,0.387821274,-16.5388,"1708"
"658","1708","1708","1708",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",658,"m",10.98333333,124.1666667,5.983333333,2.766666667,4.566666667,105.25,18.25,0.249741699,0.662569063,109610.76,54.88771157,597.8,0.34425988,99714.75733,49.93227708,588.09,0.37300621,19386.8209,9.707972409,690.78,0.506302545,89077.73033,44.60577383,591.18,0.369751815,-18.5041,"1707"
"659","1709","1709","1709",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",659,"f",10.63333333,117,5.85,2.833333333,4.933333333,82.58333333,17.9,0.324101274,0.536536934,84823.2513,42.47533866,578.74,0.332546429,124290.8163,62.23876632,593.0866667,0.314746487,29530.24207,14.78730199,681.06,0.495638461,91143.53867,45.64022968,613.3866667,0.328628003,-17.7863,"1710"
"660","171","VN96168","VN96168",98.131117,55.884916,"russia","byronovka","acul_berez_byron","rt.zone","bridge","rt",660,"m",10.95,119.5,5.066666667,2.6,4.2,100.9166667,15.33,0.307563974,0.44571145,54177.77813,27.12958344,622.4066667,0.409496812,38055.84823,19.05650888,663.74,0.481765946,29258.61967,14.65128676,630.4433333,0.481913421,56871.78567,28.47861075,643.0433333,0.451904386,-21.4321,NA
"661","1710","1710","1710",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",661,"m",10.71666667,126.6666667,6,2.916666667,4.833333333,124.4166667,16.97,0.281297172,0.678087941,83927.6355,42.02685804,626.0933333,0.314533113,95089.04433,47.61594609,609.02,0.344034964,29386.94853,14.71554759,651.4233333,0.480481625,94380.04467,47.2609137,581.8033333,0.34186104,-17.3061,"1709"
"662","1711","1711","1711",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",662,"f",10,121.3333333,5.566666667,2.683333333,4.55,82.33333333,16.43,0.331486942,0.608591187,113183.52,56.67677516,591.5066667,0.322017264,123008.2287,61.5965091,593.0866667,0.314614925,24762.3544,12.39977687,669.09,0.517232373,80258.943,40.18975613,618.5,0.374622885,-16.743,"1712"
"663","1712","1712","1712",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",663,"m",10.76666667,119.8333333,5.7,2.85,5.033333333,110.5833333,17.93,0.348603598,0.63709771,83031.93333,41.57833417,598.1266667,0.346236901,113766.0863,56.96849591,662.3766667,0.327380923,19444.7587,9.736984827,689.0933333,0.54467257,98475.66667,49.31180103,566.08,0.337802155,-18.2893,"1711"
"664","1713","1713","1713",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",664,"f",10.33333333,122,5.466666667,2.766666667,5.1,94,19.89,0.329563325,0.482806314,79600.6727,39.86012654,650.4266667,0.302140499,123807.7703,61.99688049,596.69,0.334026446,22494.1941,11.26399304,679.76,0.530342202,78625.017,39.37156585,632.0466667,0.327455288,-21.2409,"1714"
"665","1714","1714","1714",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",665,"m",10.43333333,126.3333333,5.566666667,2.8,4.466666667,110.5,18.72,0.312918522,0.575959296,86515.9142,43.32294151,656.4333333,0.314417778,108878.653,54.52110816,612.7,0.315463662,25987.67417,13.01335712,655.7333333,0.498160144,90090.39533,45.11286697,569.0933333,0.356407683,-18.7933,"1713"
"666","1715","1715","1715",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",666,"m",10.4,126,5.4,2.7,4.816666667,120.3333333,19.55,0.306179229,0.510023002,76305.51033,38.21007027,656.82,0.308908628,147832.703,74.02739259,670.82,0.301176124,14414.221,7.217937406,694.13,0.546347063,97333.58133,48.73990052,621.42,0.318084706,-19.8075,"1716"
"667","1716","1716","1716",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",667,"f",10.86666667,127.5,5.883333333,2.6,4.633333333,93.66666667,15.73,0.300363124,0.560024228,65187.9201,32.64292444,632.12,0.318542765,123256.98,61.72107161,608.7533333,0.324873843,24022.8802,12.02948433,684.12,0.543299405,84767.27467,42.4473083,588.4333333,0.341749087,-14.8233,"1715"
"668","1717","1717","1717",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",668,"f",11,124.6666667,6.566666667,2.733333333,4.733333333,96.16666667,18.4,0.325549367,0.467905214,77629.07273,38.87284564,610.18,0.33727504,107460.4227,53.81092772,610.82,0.358198908,20620.0444,10.32551047,691.15,0.53848493,66170.52467,33.13496478,643.4133333,0.39368193,-19.9234,"1718"
"669","1718","1718","1718",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",669,"m",10.33333333,126.6666667,6,2.8,4.5,114.5,17.29,0.270719329,0.760348522,71459.0072,35.78317837,610.18,0.357302978,117523.4083,58.84997914,610.82,0.344236876,24702.42123,12.36976526,669.75,0.511654003,87382.61967,43.75694525,610.82,0.360865963,-16.8647,"1717"
"670","1719","1719","1719",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",670,"m",10.3,125.8333333,5.733333333,2.75,4.566666667,100.75,18.02,0.288651355,0.607823074,88210.117,44.17131547,567.1366667,0.358600983,92833.48133,46.48647037,595.4533333,0.319766613,15398.97163,7.711052395,675.39,0.541637351,72530.49737,36.31972828,623.45,0.386659652,-21.4049,NA
"671","172","VN96169","VN96169",98.024805,55.859943,"russia","berezovka","acul_berez_byron","rt.zone","shit.house","rt",671,"f",11.15,127,5.583333333,2.85,4.416666667,99.25,19.24,0.25200984,0.513076782,121525.5623,60.85406226,650.4266667,0.304729838,135734.848,67.96937807,626.7933333,0.314292347,26291.10523,13.16530057,660.4,0.521732752,115643.6147,57.90867034,626.4066667,0.326213579,-18.8236,"VN96170"
"672","1720","1720","1720",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",672,"f",10.56666667,125,5.733333333,2.666666667,4.733333333,98.66666667,20.13,0.302368964,0.583427204,134022.369,67.11185228,610.18,0.301127263,107785.9627,53.97394225,579.1266667,0.321343277,20801.8618,10.41655573,659.4333333,0.507718124,84196.64267,42.16156368,595.8366667,0.364924926,-15.8381,"1721"
"673","1721","1721","1721",100.435406,38.943303,"china","zhangye","zhangye","zhangye","rent.control","rg.hybrids",673,"m",10.56666667,117.8333333,6.266666667,2.733333333,4.75,96,16.88,0.290841786,0.668045716,73291.40283,36.70075255,607.7933333,0.352550033,89569.718,44.85213721,586.4533333,0.357505122,18790.9498,9.409589284,686.1133333,0.49970002,63613.23233,31.85439776,620.1233333,0.398145434,-15.4262,"1720"
"674","1722","1722","1722",99.813419,39.361411,"china","gaotai","gaotai","gaotai","bummer","rg.hybrids",674,"m",10.5,123,5.733333333,NA,4.7,105.1666667,17.71,0.325720602,0.634517965,80636.489,40.37881272,660.02,0.354358017,86375.19133,43.25247438,660.02,0.37094162,22339.2736,11.18641642,667.04,0.514291716,61254.544,30.67328192,651.7266667,0.432812289,-17.7904,NA
"675","1723","1723","1723",99.813419,39.361411,"china","gaotai","gaotai","gaotai","bummer","rg.hybrids",675,"f",10.6,127,6.383333333,2.9,4.75,95.75,19.16,0.254382502,0.848897032,124495.9607,62.34149257,620.1366667,0.327094238,132136.966,66.1677346,628.3533333,0.324214681,24322.62243,12.17958059,673.7466667,0.521047295,77996.42433,39.05679736,571.79,0.381325409,-18.6057,"1724"
"676","1724","1724","1724",99.813419,39.361411,"china","gaotai","gaotai","gaotai","bummer","rg.hybrids",676,"m",10.46666667,124.1666667,5.7,2.766666667,4.666666667,115,17.97,0.323933959,0.674102267,77581.74533,38.84914639,619.07,0.358823601,86539.953,43.33497897,620.13,0.381607539,17193.32763,8.609578184,685.4333333,0.541214306,53421.51067,26.75088166,624.7966667,0.448186448,-18.8008,"1723"
"677","1725","1725","1725",99.813419,39.361411,"china","gaotai","gaotai","gaotai","bummer","rg.hybrids",677,"f",11.2,121.5,5.7,2.433333333,5.033333333,82.08333333,17.45,0.335697672,0.594575186,98004.695,49.07596144,672.7466667,0.320713373,131485.555,65.84153981,601.1133333,0.323280882,25747.81353,12.89324664,678.1133333,0.511715005,85293.871,42.711002,623.4066667,0.360456327,-17.402,NA
"678","1726","1726","1726",97.032075,40.288779,"china","yumen","yumen","yumen","surprise","rg.hybrids",678,"f",10.71666667,124.5,5.716666667,3,4.633333333,101,20.32,0.326407838,0.650493345,93413.08133,46.77670573,590.7933333,0.332819521,105421.5583,52.78996411,559.8,0.336531167,26110.4815,13.07485303,646.16,0.501627153,78190.206,39.15383375,605.0933333,0.396167158,-16.6475,"1727"
"679","1727","1727","1727",97.032075,40.288779,"china","yumen","yumen","yumen","surprise","rg.hybrids",679,"m",11.03333333,121.3333333,5.7,2.766666667,4.433333333,109.0833333,17.66,0.348303369,0.607923738,85427.20433,42.77776882,643.4133333,0.356047391,97563.584,48.85507461,623.46,0.346986204,17573.7931,8.800096695,682.4033333,0.519341377,71930.62067,36.01933934,591.41,0.39745501,-17.02,"1726"
"680","1728","1728","1728",97.032075,40.288779,"china","yumen","yumen","yumen","surprise","rg.hybrids",680,"m",11.01666667,122.1666667,5.866666667,2.85,5.033333333,100.8333333,17.96,0.288265623,0.762732082,101742.1005,50.94747147,587.38,0.33249704,130884.96,65.54079119,597.0733333,0.319732647,37243.62177,18.64978556,691.4033333,0.469409255,105713.2783,52.93604323,598.14,0.333631932,-17.565,"1729"
"681","1729","1729","1729",97.032075,40.288779,"china","yumen","yumen","yumen","surprise","rg.hybrids",681,"f",10.9,123,5.933333333,2.566666667,5,91.58333333,23.2,0.264507745,0.65183356,111936.631,56.05239409,553.18,0.339054928,128151.765,64.17214071,553.18,0.314141474,22317.86357,11.17569533,644.77,0.516789395,84830.43133,42.47893407,560.1266667,0.365649666,-17.0105,"1728"
"682","173","VN96170","VN96170",98.024805,55.859943,"russia","berezovka","acul_berez_byron","rt.zone","shit.house","rt",682,"m",11.1,125.8333333,5.533333333,2.866666667,4.216666667,108.9166667,17.94,0.274286034,0.557031575,70322.1379,35.21388978,650.8066667,0.344942197,133703.5437,66.95220013,661.16,0.308068284,21182.90017,10.60736113,660.02,0.526473297,99880.42767,50.01523669,644.1066667,0.340405731,-17.8817,"VN96169"
"683","1730","1730","1730",97.032075,40.288779,"china","yumen","yumen","yumen","surprise","rg.hybrids",683,"f",10.36666667,123,5.6,2.9,5.033333333,92.08333333,21.92,0.339700114,0.652592995,96995.67467,48.57069337,639.4533333,0.321708025,112463.7567,56.31635286,594.1233333,0.343231118,22838.29383,11.43630137,667.1066667,0.506383612,80250.10083,40.18532841,604.8033333,0.356369902,-16.7861,"1731"
"684","1731","1731","1731",97.032075,40.288779,"china","yumen","yumen","yumen","surprise","rg.hybrids",684,"m",11.06666667,124.6666667,5.783333333,2.816666667,4.8,97.25,18.6,0.369683467,0.548309432,96850.47867,48.49798631,626.7933333,0.303774403,94646.43733,47.39431013,608.7266667,0.321154803,25864.3259,12.95159034,646.3933333,0.526005175,89549.126,44.84182574,572.18,0.333041291,-16.9934,"1730"
"685","1732","1732","1732",97.032075,40.288779,"china","yumen","yumen","yumen","surprise","rg.hybrids",685,"f",11.11666667,123.3333333,5.933333333,2.866666667,4.916666667,88.41666667,17.61,0.354374855,0.518354831,57823.87863,28.95537238,649.4133333,0.329053811,103560.5597,51.85806693,600.3666667,0.317353769,40559.73407,20.31033253,629.1033333,0.466634781,67657.17133,33.87940477,566.7366667,0.400756268,NA,"1733"
"686","1733","1733","1733",97.032075,40.288779,"china","yumen","yumen","yumen","surprise","rg.hybrids",686,"m",10.96666667,121,5.266666667,2.8,4.2,85.41666667,16.96,0.314377027,0.584021121,87843.46323,43.98771319,586.1066667,0.371707995,83558.83767,41.84218211,583.7233333,0.378380322,18448.70533,9.238209982,668.7666667,0.547815073,59649.262,29.86943515,645.3633333,0.378311376,-12.0353,"1732"
"687","1734","1734","1734",97.029344,40.279993,"china","yumen","yumen","yumen","leftovers","rg.hybrids",687,"f",10.93333333,120.5,5.2,2.683333333,4.633333333,86.83333333,20.58,0.288205747,0.717663397,70505.78103,35.30584929,590.4633333,0.35234996,115002.4267,57.58759473,580.1033333,0.343231363,23714.77713,11.87520137,668.7533333,0.536400011,79811.59367,39.96574545,629.4966667,0.405693048,-16.8376,"1735"
"688","1735","1735","1735",97.029344,40.279993,"china","yumen","yumen","yumen","leftovers","rg.hybrids",688,"m",10.6,121,5.35,2.616666667,4.766666667,103.0833333,17.31,0.279440443,0.789416293,85077.27177,42.60253969,572.8366667,0.336870594,110350.5143,55.25814438,568.44,0.356747547,22821.98073,11.42813257,665.74,0.533699408,70553.073,35.3295308,583.1433333,0.412256384,-21.063,"1734"
"689","1736","1736","1736",97.029344,40.279993,"china","yumen","yumen","yumen","leftovers","rg.hybrids",689,"m",10.8,122.1666667,5.783333333,2.816666667,4.433333333,100.5833333,17.07,0.283262969,0.659755135,93696.07267,46.91841395,649.8,0.336089278,83939.88133,42.03299015,623.4333333,0.366581845,24881.4426,12.45941042,667.42,0.48954194,68882.42933,34.4929541,658.41,0.374513904,-18.1036,NA
"690","1737","1737","1737",97.029344,40.279993,"china","yumen","yumen","yumen","leftovers","rg.hybrids",690,"m",10.93333333,127.6666667,6.333333333,2.75,5.2,107.4166667,17.42,0.269047627,0.739729904,81248.58913,40.68532255,609.4066667,0.343351632,127416.542,63.80397697,589.37,0.324015929,15851.30123,7.937556952,673.06,0.544843889,70948.80953,35.52769631,628.73,0.365239817,-18.5474,"1738"
"691","1738","1738","1738",97.029344,40.279993,"china","yumen","yumen","yumen","leftovers","rg.hybrids",691,"f",10.93333333,125.3333333,6.033333333,3.066666667,4.75,97.33333333,20.08,0.291785798,0.67777059,74410.49403,37.26113872,614.4133333,0.354041403,99722.12267,49.93596528,598.7966667,0.359540062,18992.29727,9.510414255,670.0866667,0.536766429,71396.39733,35.75182641,615.45,0.39091676,-18.9574,"1737"
"692","1739","1739","1739",97.029344,40.279993,"china","yumen","yumen","yumen","leftovers","rg.hybrids",692,"f",11.06666667,124.3333333,5.366666667,3.05,4.816666667,91.5,24.5,0.32516028,0.486426466,97084.66767,48.61525672,614.8133333,0.328562882,119033.309,59.6060636,553.18,0.345242935,20830.88583,10.43108955,673.7466667,0.532603489,78072.36,39.09482223,599.47,0.388290647,-18.2553,NA
"693","174","VN96171","VN96171",98.026489,55.859548,"russia","berezovka","acul_berez_byron","rt.zone","nice.garden","rt",693,"f",10.36666667,125.6666667,5.9,2.916666667,4.763333333,109.5,19.42,0.291321847,0.450101963,98187.401,49.16745168,626.0933333,0.332698956,81094.90867,40.60836688,642.3933333,0.313698626,35001.07553,17.52682801,652.7166667,0.503490467,76694.60267,38.4049087,626.0933333,0.400428781,-15.7034,"VN96172"
"694","1740","1740","1740",97.029344,40.279993,"china","yumen","yumen","yumen","leftovers","rg.hybrids",694,"m",11.28333333,127.6666667,6.083333333,3.033333333,4.6,116.9166667,17.26,0.260940088,0.627177751,68641.5778,34.37234742,643.4066667,0.356014885,110881.2067,55.52388917,582.1333333,0.337246762,16729.15757,8.3771445,671.4333333,0.530278049,103429.2073,51.7922921,624.0766667,0.344602961,-16.2574,NA
"695","1741","1741","1741",97.029344,40.279993,"china","yumen","yumen","yumen","leftovers","rg.hybrids",695,"f",11.53333333,125.1666667,6.05,2.916666667,4.7,81.41666667,19.19,0.265314245,0.718959422,109979.6503,55.07243382,638.1366667,0.333699471,110886.4917,55.52653564,602.0333333,0.321897899,32231.11823,16.13976877,670.72,0.468069088,79297.75567,39.70844049,567.7366667,0.365109529,-14.8436,"1742"
"696","1742","1742","1742",97.029344,40.279993,"china","yumen","yumen","yumen","leftovers","rg.hybrids",696,"m",10.56666667,127.6666667,5.633333333,2.6,4.733333333,108.1666667,18.72,0.285862397,0.520532866,60207.1436,30.14879499,610.18,0.364816474,104480.877,52.31891688,594.4466667,0.343870484,23452.58803,11.74390988,659.4466667,0.511384708,61665.3368,30.87898688,598.1266667,0.399841944,-16.6857,"1741"
"697","1743","1743","1743",102.626964,37.888956,"china","wuwei","wuwei","wuwei","crazy","rg.hybrids",697,"f",9.966666667,119.6666667,5.283333333,2.633333333,5.016666667,82.66666667,14.92,0.309282652,0.863130148,103396.05,51.77568853,619.7066667,0.316603712,85267.20867,42.69765081,597.7933333,0.328991893,25165.30347,12.60155406,679.44,0.510215152,64302.769,32.19968403,618.09,0.387269759,-21.3511,NA
"698","1744","1744","1744",102.626964,37.888956,"china","wuwei","wuwei","wuwei","crazy","rg.hybrids",698,"f",11.15,118.5,5.783333333,2.633333333,4.783333333,82.5,15.5,0.350895505,0.552461299,114951.592,57.56213921,638.7766667,0.320929206,124681.101,62.4342018,606.73,0.30333102,31165.16507,15.60599152,660.1233333,0.506176601,97917.47433,49.0322856,628.4166667,0.332646992,-19.8337,NA
"699","1746","1746","1746",102.626964,37.888956,"china","wuwei","wuwei","wuwei","crazy","rg.hybrids",699,"m",10.83333333,126,6.266666667,2.8,4.9,95,16.97,0.244069063,0.795998458,95874.04833,48.00903772,582.4166667,0.327236071,72679.41567,36.39429928,595.4333333,0.377032618,20091.03947,10.06061065,654.3966667,0.506350413,32404.03363,16.22635635,679.1266667,0.491868899,-23.0696,"1745"
"700","1747","1747","1747",102.626964,37.888956,"china","wuwei","wuwei","wuwei","crazy","rg.hybrids",700,"f",11.1,119.8333333,5.95,2.533333333,4.9,80.83333333,20.12,0.338314474,0.807847881,110483.7243,55.32484944,603.7666667,0.31333088,119727.4423,59.95365164,552.85,0.326429791,27317.2617,13.67914957,650.04,0.509840624,100238.082,50.1943325,607.7933333,0.326672771,-19.8989,"1748"
